Березень_ПОСТ2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Час вимірювання (локальний час CairCloud);Чорний вуглець, %;"QC (чорний вуглець)
";"Вихідна напруга (Uвих), мВ
";QC (вихідна напруга);Вхідна напруга (Uвх), мВ;QC (вхідна напруга);"Масова концентрація частинок PM??, мкг/м?
";"QC (PM??)
";"Масова концентрація частинок PM???, мкг/м?
";"QC (PM???)
";"Масова концентрація частинок PM?, мкг/м?
";"QC (PM?)
";Температура модуля PM (внутрішня), °C;"QC (температура модуля)
";"Відносна вологість модуля PM (внутрішня), %
";"QC (відносна вологість)
";"Оксиди озону та азоту (O?–NO?), ppb
";QC (O?–NO?);"Температура повітря (зовнішня)
";"QC (температура повітря)
";"Відносна вологість повітря (зовнішня), %


";"QC (відносна вологість)
";Атмосферний тиск, гПа;"QC (атмосферний тиск)
";"Озон (O?), ppb
";"QC (озон)
";"Діоксид сірки (SO?), ppb
";"QC (діоксид сірки)
";"Діоксид азоту (NO?), ppb
";"QC (діоксид азоту)
";"Оксид вуглецю (CO), ppb
";"QC (оксид вуглецю)
";"Швидкість вітру, м/с
";"QC (швидкість вітру)
";"Напрямок вітру, градуси
";QC (напрямок вітру)
23.03.2025 12:00;94.45;A;4212.87;A;4215.13;A;10.67;A;6.81;A;4.96;A;21.51;A;24.95;A;39;A;15.15;A;31.03;A;1023.41;A;30;A;0;A;8;A;99;A;0.33;A;56.67;A
23.03.2025 12:15;94.45;A;4212.8;A;4215.2;A;7.87;A;5.8;A;4.17;A;21.38;A;25.74;A;37;A;14.7;A;32.45;A;1023.34;A;30;A;0;A;8;A;98;A;1.33;A;130;A
23.03.2025 12:30;94.45;A;4212.87;A;4215.2;A;7.49;A;5.14;A;3.67;A;20.97;A;27.28;A;37;A;14.12;A;35.72;A;1023.3;A;29;A;0;A;8;A;105;A;0.33;A;100;A
23.03.2025 12:45;94.38;A;4203.8;A;4204;A;6.7;A;4.49;A;3.17;A;20.45;A;28.61;A;35;A;13.87;A;36.75;A;1023.25;A;29;A;0;A;6;A;89;A;0;A;106.67;A
23.03.2025 13:00;94.38;A;4212;A;4214.33;A;7.91;A;5.38;A;3.49;A;20.05;A;29.5;A;35;A;13.72;A;36.93;A;1023.42;A;28;A;0;A;7;A;95;A;0.33;A;93.33;A
23.03.2025 13:15;94.41;A;4212.8;A;4214.2;A;4.99;A;4.03;A;2.9;A;19.77;A;29.45;A;34;A;13.76;A;36.49;A;1023.22;A;28;A;0;A;7;A;90;A;0.33;A;130;A
23.03.2025 13:30;94.43;A;4212.8;A;4214.4;A;7.71;A;4.43;A;3.4;A;19.69;A;29.7;A;35;A;13.79;A;36.94;A;1023.1;A;28;A;0;A;7;A;135;A;0.33;A;90;A
23.03.2025 13:45;94.44;A;4212.87;A;4214.53;A;6.8;A;4.99;A;3.49;A;19.68;A;30.56;A;34;A;13.69;A;38.57;A;1023.12;A;27;A;0;A;7;A;101;A;0;A;66.67;A
23.03.2025 14:00;94.44;A;4212.93;A;4214.53;A;8.45;A;5.53;A;4.02;A;19.62;A;31.86;A;33;A;13.63;A;39.83;A;1023.19;A;26;A;0;A;7;A;136;A;0.33;A;130;A
23.03.2025 14:15;94.45;A;4212.8;A;4214.47;A;7.73;A;5.17;A;3.87;A;19.51;A;32.65;A;33;A;13.27;A;41.24;A;1023.16;A;26;A;0;A;7;A;91;A;0;A;100;A
23.03.2025 14:30;94.44;A;4207.93;A;4209.33;A;7.81;A;5.29;A;3.82;A;19.31;A;32.88;A;33;A;13.27;A;40.77;A;1023.12;A;26;A;0;A;7;A;101;A;0;A;123.33;A
23.03.2025 14:45;94.28;A;4198;A;4197.4;A;7.77;A;4.76;A;3.47;A;19.22;A;32.67;A;34;A;13.21;A;40.95;A;1023.03;A;27;A;0;A;7;A;95;A;0;A;110;A
23.03.2025 15:00;94.31;A;4211.53;A;4214.2;A;11.62;A;6.85;A;4.6;A;19.08;A;33.15;A;33;A;12.98;A;41.55;A;1022.92;A;26;A;0;A;7;A;93;A;0;A;76.67;A
23.03.2025 15:15;94.37;A;4211.87;A;4213.8;A;12.58;A;7.12;A;4.7;A;18.9;A;33.89;A;32;A;12.91;A;42.55;A;1022.83;A;25;A;0;A;8;A;107;A;0.33;A;113.33;A
23.03.2025 15:30;94.4;A;4212.6;A;4214.47;A;10.25;A;6.11;A;4.15;A;18.8;A;34.43;A;32;A;12.96;A;42.84;A;1022.94;A;25;A;0;A;7;A;102;A;0.67;A;90;A
23.03.2025 15:45;94.42;A;4212.87;A;4214.53;A;8.03;A;4.79;A;3.46;A;18.77;A;34.62;A;33;A;12.8;A;43.18;A;1022.85;A;26;A;0;A;7;A;92;A;0;A;83.33;A
23.03.2025 16:00;94.37;A;4194.6;A;4193.47;A;7.45;A;5.55;A;3.71;A;18.61;A;34.99;A;32;A;12.59;A;44.05;A;1022.85;A;26;A;0;A;7;A;89;A;0.33;A;90;A
23.03.2025 16:15;94.23;A;4206.6;A;4208.07;A;10.76;A;7.37;A;5.02;A;18.46;A;35.55;A;31;A;12.55;A;44.37;A;1022.77;A;23;A;0;A;8;A;166;A;1;A;130;A
23.03.2025 16:30;94.32;A;4211.53;A;4213.8;A;8.37;A;5.27;A;3.77;A;18.33;A;35.62;A;32;A;12.4;A;44.81;A;1022.77;A;25;A;0;A;7;A;95;A;0.33;A;80;A
23.03.2025 16:45;94.36;A;4212.13;A;4214.13;A;7.57;A;5.43;A;3.98;A;18.2;A;36.06;A;32;A;12.33;A;45.14;A;1022.87;A;24;A;0;A;7;A;94;A;0.33;A;116.67;A
23.03.2025 17:00;94.4;A;4212.67;A;4213.93;A;8.19;A;6.07;A;4.38;A;18.09;A;35.51;A;32;A;12.22;A;43.94;A;1022.8;A;25;A;0;A;7;A;122;A;0;A;110;A
23.03.2025 17:15;94.42;A;4212.73;A;4214.07;A;14.4;A;10.51;A;7.04;A;17.99;A;35.49;A;32;A;12.13;A;44.22;A;1022.49;A;24;A;0;A;8;A;537;A;0.33;A;133.33;A
23.03.2025 17:30;94.43;A;4212.8;A;4214.53;A;14.77;A;10.12;A;7.14;A;17.91;A;35.86;A;32;A;12.14;A;44.74;A;1022.64;A;24;A;0;A;8;A;290;A;0;A;103.33;A
23.03.2025 17:45;94.44;A;4212.87;A;4214.33;A;14.7;A;9.44;A;6.65;A;17.85;A;36.42;A;32;A;12.12;A;45.45;A;1022.63;A;24;A;0;A;8;A;231;A;0;A;76.67;A
23.03.2025 18:00;94.42;A;4202.93;A;4203.13;A;15.12;A;10.21;A;7.38;A;17.79;A;36.89;A;31;A;11.98;A;46.02;A;1022.63;A;23;A;0;A;8;A;193;A;0.33;A;136.67;A
23.03.2025 18:15;94.3;A;4207.6;A;4208.33;A;15.44;A;10.79;A;7.44;A;17.69;A;36.91;A;31;A;11.73;A;46.5;A;1022.72;A;23;A;0;A;8;A;203;A;0.33;A;130;A
23.03.2025 18:30;94.36;A;4211.93;A;4213.93;A;17.1;A;11.92;A;8.41;A;17.47;A;37.23;A;31;A;11.49;A;47.14;A;1022.95;A;22;A;0;A;10;A;217;A;0.67;A;136.67;A
23.03.2025 18:45;94.4;A;4212.8;A;4213.73;A;16.3;A;12.01;A;8.57;A;17.24;A;37.92;A;32;A;11.29;A;48.17;A;1022.99;A;20;A;0;A;12;A;209;A;0.67;A;130;A
23.03.2025 19:00;94.42;A;4212.8;A;4214;A;22.53;A;15.96;A;10.87;A;17.06;A;38.5;A;31;A;11.26;A;48.23;A;1022.98;A;20;A;0;A;10;A;239;A;0.67;A;140;A
23.03.2025 19:15;94.43;A;4212.73;A;4213.93;A;23.28;A;16.21;A;11.74;A;16.96;A;38.15;A;30;A;11.17;A;47.48;A;1023.09;A;21;A;0;A;9;A;278;A;0;A;133.33;A
23.03.2025 19:30;94.44;A;4212.87;A;4214.6;A;20.64;A;14.57;A;9.98;A;16.87;A;37.29;A;30;A;11.06;A;46.35;A;1023.13;A;21;A;0;A;10;A;248;A;0.33;A;173.33;A
23.03.2025 19:45;94.45;A;4212.87;A;4214.4;A;14.2;A;8.99;A;6.31;A;16.74;A;36.42;A;31;A;10.87;A;45.66;A;1022.95;A;21;A;0;A;10;A;169;A;0;A;116.67;A
23.03.2025 20:00;94.41;A;4200.67;A;4199.67;A;12.24;A;8.6;A;5.77;A;16.56;A;36.56;A;31;A;10.61;A;46.07;A;1022.88;A;21;A;0;A;10;A;120;A;0.33;A;203.33;A
23.03.2025 20:15;94.28;A;4207.2;A;4208.33;A;11.73;A;7.69;A;5.55;A;16.31;A;36.84;A;30;A;10.37;A;46.73;A;1022.83;A;22;A;0;A;8;A;139;A;0;A;200;A
23.03.2025 20:30;94.34;A;4211.8;A;4213.33;A;12.46;A;7.71;A;5.27;A;16.04;A;37.15;A;30;A;10.19;A;47.18;A;1022.95;A;22;A;0;A;9;A;157;A;0;A;66.67;A
23.03.2025 20:45;94.38;A;4212.47;A;4213.53;A;9.7;A;6.34;A;4.63;A;15.79;A;37.66;A;30;A;9.95;A;48.18;A;1023;A;21;A;0;A;9;A;158;A;0;A;96.67;A
23.03.2025 21:00;94.41;A;4212.8;A;4214.2;A;9.99;A;7.13;A;5.13;A;15.58;A;38.47;A;30;A;9.78;A;49.29;A;1022.85;A;21;A;0;A;8;A;172;A;0;A;76.67;A
23.03.2025 21:15;94.43;A;4212.8;A;4214.2;A;10.28;A;7.28;A;5.16;A;15.4;A;39.32;A;29;A;9.69;A;50.17;A;1022.69;A;21;A;0;A;8;A;203;A;0;A;173.33;A
23.03.2025 21:30;94.44;A;4209.8;A;4211.13;A;14.09;A;9.7;A;6.93;A;15.26;A;39.82;A;29;A;9.57;A;50.76;A;1022.36;A;22;A;0;A;7;A;484;A;0;A;110;A
23.03.2025 21:45;94.26;A;4184.8;A;4182.33;A;16.27;A;11.51;A;8.36;A;15.13;A;40.5;A;28;A;9.4;A;51.65;A;1022.53;A;22;A;0;A;7;A;533;A;0;A;83.33;A
23.03.2025 22:00;94.2;A;4210.4;A;4212.33;A;14.89;A;10.16;A;7.28;A;14.98;A;41;A;28;A;9.19;A;52.47;A;1022.54;A;21;A;0;A;8;A;305;A;0;A;160;A
23.03.2025 22:15;94.3;A;4211.4;A;4212.87;A;14.2;A;10.25;A;7.36;A;14.8;A;41.6;A;28;A;9.03;A;53.15;A;1022.83;A;21;A;0;A;7;A;229;A;0.33;A;120;A
23.03.2025 22:30;94.35;A;4212;A;4213.6;A;14.1;A;10.82;A;7.93;A;14.62;A;42.1;A;27;A;8.79;A;53.97;A;1023.1;A;20;A;0;A;7;A;200;A;0;A;190;A
23.03.2025 22:45;94.39;A;4212.8;A;4214;A;15.4;A;11.27;A;7.92;A;14.43;A;42.47;A;27;A;8.63;A;54.5;A;1023.35;A;20;A;0;A;7;A;210;A;0.33;A;96.67;A
23.03.2025 23:00;94.42;A;4212.8;A;4213.93;A;23.89;A;18.29;A;13.16;A;14.25;A;42.93;A;27;A;8.54;A;54.91;A;1023.44;A;19;A;0;A;8;A;733;A;0.67;A;133.33;A
23.03.2025 23:15;94.43;A;4212.87;A;4214.2;A;25.44;A;18.6;A;14.12;A;14.14;A;43.31;A;27;A;8.57;A;55.19;A;1023.45;A;16;A;0;A;11;A;493;A;0;A;116.67;A
23.03.2025 23:30;94.44;A;4212.87;A;4213.73;A;19.16;A;13.69;A;9.97;A;14.09;A;43.73;A;27;A;8.6;A;55.46;A;1023.23;A;16;A;0;A;11;A;317;A;0;A;83.33;A
23.03.2025 23:45;94.42;A;4204.13;A;4203.27;A;28.23;A;19.34;A;13.59;A;14.07;A;43.78;A;27;A;8.54;A;55.4;A;1023.18;A;16;A;0;A;11;A;347;A;0.33;A;93.33;A
24.03.2025 00:00;94.36;A;4212.13;A;4214;A;34.88;A;24.98;A;17.38;A;14.04;A;43.72;A;27;A;8.45;A;55.35;A;1023.26;A;16;A;0;A;11;A;443;A;0.33;A;116.67;A
24.03.2025 00:15;94.4;A;4212.93;A;4214.13;A;22.99;A;15.62;A;11.24;A;13.98;A;43.42;A;28;A;8.42;A;54.98;A;1023.08;A;19;A;0;A;9;A;440;A;0.67;A;133.33;A
24.03.2025 00:30;94.42;A;4212.73;A;4213.73;A;22.38;A;16.73;A;12.73;A;13.95;A;43.46;A;29;A;8.42;A;54.96;A;1023.08;A;21;A;0;A;9;A;341;A;0;A;116.67;A
24.03.2025 00:45;94.44;A;4212.8;A;4214.07;A;21.92;A;16.52;A;12.32;A;13.96;A;43.5;A;30;A;8.46;A;54.84;A;1023.26;A;22;A;0;A;8;A;298;A;0.33;A;116.67;A
24.03.2025 01:00;94.4;A;4199.8;A;4198.53;A;19.98;A;14.98;A;11.31;A;13.98;A;43.26;A;30;A;8.43;A;54.72;A;1023.25;A;23;A;0;A;7;A;161;A;0.67;A;106.67;A
24.03.2025 01:15;94.18;A;4192.4;A;4191.27;A;21.67;A;16.78;A;12.06;A;13.97;A;43.19;A;29;A;8.41;A;54.72;A;1023.1;A;22;A;0;A;7;A;179;A;0.67;A;126.67;A
24.03.2025 01:30;94.23;A;4210.67;A;4212.2;A;18;A;13.92;A;9.78;A;13.92;A;43.31;A;30;A;8.29;A;55.13;A;1022.91;A;21;A;0;A;9;A;186;A;0.67;A;130;A
24.03.2025 01:45;94.31;A;4211.8;A;4213;A;18.59;A;14.72;A;10.59;A;13.83;A;43.43;A;30;A;8.12;A;55.5;A;1022.84;A;21;A;0;A;10;A;202;A;0.33;A;103.33;A
24.03.2025 02:00;94.36;A;4212.4;A;4213.73;A;20.7;A;15.33;A;10.89;A;13.67;A;43.79;A;30;A;7.95;A;56.11;A;1022.9;A;20;A;0;A;10;A;243;A;0.33;A;116.67;A
24.03.2025 02:15;94.4;A;4212.87;A;4213.73;A;20.88;A;16.14;A;11.6;A;13.51;A;44.19;A;30;A;7.82;A;56.66;A;1022.97;A;20;A;0;A;10;A;246;A;0.67;A;133.33;A
24.03.2025 02:30;94.42;A;4212.73;A;4213.6;A;21.22;A;16.03;A;11.66;A;13.4;A;44.4;A;30;A;7.81;A;56.49;A;1022.74;A;20;A;0;A;9;A;265;A;0.67;A;130;A
24.03.2025 02:45;94.43;A;4212.8;A;4213.93;A;23.41;A;16.74;A;12.17;A;13.31;A;44.46;A;30;A;7.68;A;56.82;A;1022.58;A;21;A;0;A;9;A;247;A;1;A;133.33;A
24.03.2025 03:00;94.44;A;4213;A;4214.2;A;24.48;A;17.91;A;12.76;A;13.23;A;44.71;A;30;A;7.54;A;57.29;A;1022.52;A;20;A;0;A;10;A;329;A;1;A;130;A
24.03.2025 03:15;94.45;A;4213.07;A;4214.13;A;47.84;A;35.26;A;24.04;A;13.11;A;45.24;A;30;A;7.41;A;58.18;A;1022.48;A;18;A;1;A;11;A;597;A;0;A;76.67;A
24.03.2025 03:30;94.45;A;4213.07;A;4214.2;A;48.6;A;34.36;A;23.87;A;12.99;A;45.5;A;29;A;7.32;A;58.15;A;1022.41;A;18;A;1;A;11;A;723;A;0.67;A;70;A
24.03.2025 03:45;94.45;A;4213.4;A;4213.93;A;34.52;A;24.36;A;17.35;A;12.91;A;45.34;A;30;A;7.3;A;57.61;A;1022.32;A;18;A;1;A;12;A;577;A;0;A;56.67;A
24.03.2025 04:00;94.44;A;4203.93;A;4203.73;A;40.14;A;29.18;A;20.97;A;12.83;A;45.31;A;30;A;7.2;A;57.87;A;1022.18;A;19;A;1;A;11;A;532;A;0;A;56.67;A
24.03.2025 04:15;94.36;A;4212.4;A;4213.33;A;34.73;A;24.7;A;17.44;A;12.79;A;45.31;A;30;A;7.15;A;57.98;A;1022.22;A;20;A;1;A;10;A;613;A;0.33;A;63.33;A
24.03.2025 04:30;94.4;A;4212.8;A;4213.6;A;26.45;A;18.93;A;13.62;A;12.73;A;45.55;A;30;A;7.1;A;58.23;A;1022.37;A;20;A;0;A;10;A;389;A;0;A;73.33;A
24.03.2025 04:45;94.42;A;4212.87;A;4213.73;A;23.38;A;17.23;A;12.5;A;12.65;A;45.9;A;29;A;6.98;A;58.95;A;1022.19;A;20;A;0;A;9;A;258;A;0.67;A;106.67;A
24.03.2025 05:00;94.43;A;4209.6;A;4209.6;A;22.38;A;17.5;A;12.34;A;12.58;A;46.17;A;30;A;6.86;A;59.68;A;1022.17;A;20;A;0;A;9;A;211;A;0.33;A;93.33;A
24.03.2025 05:15;94.26;A;4191.73;A;4189.47;A;29.48;A;21.13;A;15.07;A;12.48;A;46.73;A;28;A;6.78;A;60.29;A;1022.2;A;19;A;1;A;10;A;375;A;0.33;A;106.67;A
24.03.2025 05:30;94.27;A;4211.33;A;4212.6;A;34.01;A;24.53;A;17;A;12.36;A;47.2;A;28;A;6.65;A;61.2;A;1022.06;A;18;A;1;A;10;A;284;A;0.33;A;120;A
24.03.2025 05:45;94.34;A;4211.93;A;4212.93;A;33.09;A;24;A;17.18;A;12.27;A;47.77;A;28;A;6.64;A;61.67;A;1022.2;A;18;A;0;A;9;A;235;A;0.33;A;100;A
24.03.2025 06:00;94.39;A;4212.93;A;4213.47;A;29.28;A;20.99;A;14.23;A;12.2;A;48.34;A;27;A;6.66;A;62.29;A;1022.15;A;17;A;0;A;10;A;320;A;0.33;A;123.33;A
24.03.2025 06:15;94.41;A;4212.93;A;4213.67;A;28.63;A;21.58;A;14.94;A;12.2;A;48.73;A;27;A;6.71;A;62.36;A;1022.09;A;17;A;1;A;10;A;492;A;0.33;A;93.33;A
24.03.2025 06:30;94.43;A;4212.87;A;4213.6;A;24.5;A;17.62;A;12.54;A;12.21;A;48.89;A;26;A;6.75;A;62.6;A;1022.09;A;18;A;0;A;8;A;234;A;0.67;A;93.33;A
24.03.2025 06:45;94.44;A;4213.07;A;4213.93;A;31.09;A;22.66;A;15.8;A;12.23;A;49.14;A;25;A;6.79;A;62.84;A;1022.23;A;18;A;0;A;7;A;234;A;0.67;A;123.33;A
24.03.2025 07:00;94.45;A;4211.67;A;4212.13;A;30.11;A;21.96;A;15.97;A;12.27;A;49.31;A;26;A;6.83;A;62.85;A;1022.05;A;19;A;0;A;7;A;757;A;0.33;A;103.33;A
24.03.2025 07:15;94.3;A;4194.13;A;4193;A;35.58;A;25.79;A;18.55;A;12.34;A;49.49;A;26;A;6.93;A;63.12;A;1021.85;A;17;A;0;A;9;A;435;A;0.67;A;123.33;A
24.03.2025 07:30;94.31;A;4211.67;A;4212.93;A;26.33;A;18.79;A;13.25;A;12.39;A;49.62;A;26;A;7.01;A;63.32;A;1021.94;A;17;A;0;A;9;A;188;A;0.67;A;133.33;A
24.03.2025 07:45;94.36;A;4212.33;A;4213.53;A;25.5;A;16.94;A;12.12;A;12.5;A;49.58;A;25;A;7.21;A;62.91;A;1022.08;A;17;A;0;A;8;A;164;A;0.67;A;126.67;A
24.03.2025 08:00;94.4;A;4212.8;A;4213.53;A;26.45;A;16.7;A;11.69;A;12.66;A;49.24;A;25;A;7.46;A;61.89;A;1022.35;A;19;A;0;A;7;A;152;A;0.67;A;123.33;A
24.03.2025 08:15;94.42;A;4213;A;4213.73;A;23.42;A;15.77;A;11.39;A;12.87;A;48.9;A;26;A;7.64;A;61.7;A;1022.49;A;19;A;0;A;7;A;165;A;0.33;A;83.33;A
24.03.2025 08:30;94.44;A;4212.87;A;4213.93;A;22.54;A;15.88;A;11.21;A;13.1;A;48.94;A;25;A;7.79;A;61.96;A;1022.71;A;17;A;0;A;8;A;158;A;1;A;130;A
24.03.2025 08:45;94.44;A;4211.27;A;4212;A;24.06;A;15.75;A;11.24;A;13.25;A;49.05;A;25;A;7.91;A;62.14;A;1022.83;A;17;A;0;A;8;A;160;A;0;A;76.67;A
24.03.2025 09:00;94.32;A;4200.13;A;4199.8;A;21.9;A;15.79;A;10.86;A;13.42;A;49.1;A;25;A;8.1;A;62.09;A;1022.66;A;17;A;0;A;8;A;161;A;0.33;A;116.67;A
24.03.2025 09:15;94.35;A;4211.8;A;4213.07;A;20.81;A;14.96;A;10.21;A;13.58;A;49;A;25;A;8.35;A;61.68;A;1022.62;A;17;A;0;A;8;A;150;A;0;A;90;A
24.03.2025 09:30;94.39;A;4212.87;A;4213.13;A;22.6;A;14.63;A;10.04;A;13.8;A;48.72;A;25;A;8.61;A;60.78;A;1022.71;A;17;A;0;A;8;A;158;A;0;A;80;A
24.03.2025 09:45;94.42;A;4212.73;A;4214.07;A;19;A;13.66;A;9.67;A;14.06;A;48.17;A;26;A;8.97;A;59.84;A;1022.62;A;18;A;0;A;8;A;135;A;0;A;60;A
24.03.2025 10:00;94.43;A;4212.8;A;4214;A;19.22;A;13.78;A;9.72;A;14.38;A;47.59;A;27;A;9.49;A;58.54;A;1022.32;A;20;A;0;A;7;A;129;A;0.33;A;73.33;A
24.03.2025 10:15;94.43;A;4204.4;A;4204.4;A;23.54;A;14.11;A;9.83;A;14.87;A;46.74;A;27;A;10.12;A;56.75;A;1022.35;A;19;A;0;A;8;A;124;A;0;A;73.33;A
24.03.2025 10:30;94.31;A;4207.27;A;4208.53;A;21.91;A;13.21;A;8.99;A;15.41;A;45.52;A;28;A;10.46;A;55.61;A;1022.12;A;21;A;0;A;7;A;103;A;0.67;A;133.33;A
24.03.2025 10:45;94.37;A;4211.93;A;4213.53;A;20.51;A;12.42;A;8.28;A;15.9;A;44.61;A;29;A;11.02;A;54.38;A;1021.89;A;22;A;0;A;7;A;104;A;0;A;73.33;A
24.03.2025 11:00;94.4;A;4212.67;A;4213.93;A;25.15;A;13.75;A;9.51;A;16.52;A;43.56;A;30;A;11.39;A;53.27;A;1021.65;A;23;A;0;A;7;A;148;A;0.33;A;70;A
24.03.2025 11:15;94.42;A;4212.8;A;4214.27;A;21.22;A;12.09;A;8.16;A;16.96;A;42.67;A;30;A;11.76;A;51.58;A;1021.44;A;24;A;0;A;7;A;107;A;0.33;A;80;A
24.03.2025 11:30;94.44;A;4212.67;A;4214.2;A;26.68;A;13.3;A;8.82;A;17.48;A;41.19;A;31;A;12.62;A;48.73;A;1021.18;A;25;A;0;A;7;A;100;A;0;A;50;A
24.03.2025 11:45;94.45;A;4212.87;A;4214.27;A;37.38;A;15.85;A;8.95;A;18.15;A;38.96;A;32;A;13.2;A;45.68;A;1020.97;A;25;A;0;A;6;A;86;A;0.67;A;110;A
24.03.2025 12:00;94.4;A;4199.93;A;4199.8;A;35.14;A;12.91;A;7.77;A;18.83;A;37.12;A;33;A;13.8;A;43.7;A;1021;A;26;A;0;A;7;A;78;A;1.33;A;126.67;A
24.03.2025 12:15;94.32;A;4211.6;A;4213.93;A;30.96;A;12.65;A;7.19;A;19.35;A;35.44;A;35;A;13.8;A;43.28;A;1020.96;A;27;A;0;A;8;A;78;A;2;A;133.33;A
24.03.2025 12:30;94.37;A;4211.87;A;4213.93;A;26.02;A;11.06;A;6.64;A;19.56;A;34.76;A;34;A;13.75;A;42.54;A;1020.85;A;26;A;0;A;8;A;86;A;1.33;A;130;A
24.03.2025 12:45;94.41;A;4212.67;A;4214.27;A;21.78;A;8.7;A;5.42;A;19.62;A;33.92;A;35;A;13.86;A;41.63;A;1020.81;A;27;A;0;A;8;A;79;A;1;A;96.67;A
24.03.2025 13:00;94.42;A;4212.67;A;4214.47;A;18.53;A;8.42;A;5.15;A;19.67;A;33.87;A;35;A;14.05;A;41.49;A;1020.8;A;26;A;0;A;8;A;116;A;1;A;86.67;A
24.03.2025 13:15;94.44;A;4212.8;A;4214.6;A;21.87;A;9.04;A;5.72;A;19.8;A;33.61;A;35;A;14.39;A;40.27;A;1020.74;A;27;A;0;A;8;A;162;A;1;A;130;A
24.03.2025 13:30;94.45;A;4212.8;A;4214.53;A;22.04;A;9.26;A;5.72;A;20.06;A;33.08;A;35;A;14.44;A;39.91;A;1020.34;A;28;A;0;A;8;A;117;A;0.67;A;123.33;A
24.03.2025 13:45;94.45;A;4212.73;A;4214.2;A;24.46;A;9.64;A;5.72;A;20.18;A;33.26;A;36;A;14.4;A;40.61;A;1020.15;A;28;A;0;A;8;A;82;A;1;A;80;A
24.03.2025 14:00;94.45;A;4212.87;A;4214.73;A;24.27;A;9.87;A;5.77;A;20.23;A;33.25;A;36;A;14.33;A;41.09;A;1019.81;A;29;A;0;A;8;A;84;A;0.67;A;33.33;A
24.03.2025 14:15;94.44;A;4206.53;A;4207.27;A;20.58;A;8.67;A;5.1;A;20.24;A;33.55;A;36;A;14.77;A;40.72;A;1019.69;A;28;A;0;A;8;A;103;A;0.33;A;56.67;A
24.03.2025 14:30;94.34;A;4207.67;A;4209;A;23.02;A;9.48;A;5.68;A;20.49;A;33.81;A;34;A;15.32;A;39.96;A;1019.65;A;27;A;0;A;8;A;126;A;0.67;A;66.67;A
24.03.2025 14:45;94.38;A;4211.93;A;4214.4;A;23.59;A;8.42;A;5.01;A;20.84;A;32.81;A;35;A;15.35;A;39.26;A;1019.44;A;27;A;0;A;8;A;97;A;0.33;A;96.67;A
24.03.2025 15:00;94.41;A;4212.73;A;4214.47;A;28.45;A;10.97;A;6.19;A;21.03;A;32.06;A;36;A;15.22;A;39.04;A;1019.52;A;26;A;0;A;10;A;220;A;1;A;120;A
24.03.2025 15:15;94.43;A;4212.8;A;4214.33;A;27.54;A;11.01;A;6.24;A;21;A;32.23;A;36;A;15.11;A;39.72;A;1019.56;A;26;A;0;A;10;A;227;A;1;A;100;A
24.03.2025 15:30;94.44;A;4212.67;A;4213.93;A;25.73;A;10.05;A;5.64;A;20.88;A;32.41;A;35;A;15.06;A;39.55;A;1019.52;A;26;A;0;A;9;A;156;A;1;A;123.33;A
24.03.2025 15:45;94.45;A;4212.87;A;4214.4;A;21.04;A;8.7;A;4.87;A;20.79;A;32.4;A;34;A;14.96;A;39.85;A;1019.16;A;26;A;0;A;8;A;85;A;0.33;A;93.33;A
24.03.2025 16:00;94.45;A;4212.87;A;4214.53;A;26.9;A;9.97;A;5.73;A;20.72;A;32.44;A;35;A;14.87;A;39.8;A;1018.94;A;26;A;0;A;9;A;85;A;1;A;123.33;A
24.03.2025 16:15;94.45;A;4213;A;4215;A;29.01;A;10.49;A;5.91;A;20.64;A;32.38;A;35;A;14.66;A;40.07;A;1018.91;A;27;A;0;A;9;A;90;A;1.33;A;66.67;A
24.03.2025 16:30;94.45;A;4212.87;A;4214.73;A;25.13;A;10.38;A;5.61;A;20.44;A;32.9;A;34;A;14.46;A;40.74;A;1018.7;A;25;A;0;A;9;A;90;A;0.67;A;100;A
24.03.2025 16:45;94.45;A;4212.8;A;4214.13;A;25.2;A;8.58;A;5.11;A;20.27;A;33.37;A;35;A;14.3;A;41.51;A;1018.89;A;26;A;0;A;9;A;91;A;0.33;A;63.33;A
24.03.2025 17:00;94.46;A;4212.87;A;4214.47;A;20.12;A;8.31;A;4.85;A;20.03;A;33.89;A;34;A;14.12;A;42.19;A;1018.84;A;25;A;0;A;9;A;96;A;0.33;A;90;A
24.03.2025 17:15;94.46;A;4212.8;A;4214.73;A;18.39;A;8.04;A;4.63;A;19.86;A;34.21;A;34;A;13.96;A;42.7;A;1018.82;A;25;A;0;A;9;A;103;A;0;A;83.33;A
24.03.2025 17:30;94.46;A;4212.93;A;4214.53;A;26.49;A;10.78;A;6.65;A;19.69;A;35.35;A;33;A;13.77;A;44.73;A;1018.75;A;23;A;0;A;10;A;175;A;0;A;63.33;A
24.03.2025 17:45;94.37;A;4195.93;A;4194.93;A;31.26;A;12.46;A;7.1;A;19.48;A;36.83;A;33;A;13.45;A;47.09;A;1018.73;A;24;A;0;A;9;A;106;A;1.33;A;120;A
24.03.2025 18:00;94.3;A;4211.13;A;4213.13;A;39.31;A;16.3;A;9.91;A;19.24;A;38.29;A;32;A;13.27;A;48.69;A;1018.66;A;21;A;0;A;11;A;226;A;1;A;123.33;A
