"timestamp";"BC~0893-QM[Cairnet CXM24240893]";"in %";"Uout~0893-QM[Cairnet CXM24240893]";"in mV";"PM10~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM2.5~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM1~D598-QM[Cairnet CXM24240893]";"in µg/m3";"TC~D598-QM[Cairnet CXM24240893]";"in °C";"HR~D598-QM[Cairnet CXM24240893]";"in %";"O3-NO2~4704-QM[Cairnet CXM24240893]";"in ppb";"TC~T-QM[Cairnet CXM24240893]";"in °C";"HR~T-QM[Cairnet CXM24240893]";"in %";"PA~T-QM[Cairnet CXM24240893]";"in hPa";"O3~0893-QM[Cairnet CXM24240893]";"in ppb";"SO2~4734-QM[Cairnet CXM24240893]";"in ppb";"NO2~4787-QM[Cairnet CXM24240893]";"in ppb";"CO~4687-QM[Cairnet CXM24240893]";"in ppb";"VV~M-QM[Cairnet CXM24240893]";"in m/s";"DV~M-QM[Cairnet CXM24240893]";"in degre"
"(in display TZ)";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc"
"2025-01-02 03:45";98.03;"A";4213.6;"A";65.48;"A";45.17;"A";39.78;"A";8.69;"A";60.02;"A";15;"A";1.68;"A";86.79;"A";1014.99;"A";6;"A";4;"A";9;"A";269;"A";0;"A";206.67;"A"
"2025-01-02 04:00";98.03;"A";4213.6;"A";67.38;"A";46.47;"A";40.93;"A";8.8;"A";60.02;"A";14;"A";1.68;"A";87.18;"A";1014.86;"A";5;"A";5;"A";9;"A";272;"A";0.33;"A";186.67;"A"
"2025-01-02 04:15";98.03;"A";4213.73;"A";69.19;"A";47.71;"A";42.02;"A";8.81;"A";60.03;"A";14;"A";1.58;"A";87.56;"A";1014.83;"A";5;"A";4;"A";9;"A";272;"A";0;"A";203.33;"A"
"2025-01-02 04:30";98.03;"A";4213.87;"A";69.58;"A";47.98;"A";42.25;"A";8.92;"A";59.99;"A";16;"A";1.67;"A";87.67;"A";1014.61;"A";6;"A";4;"A";10;"A";273;"A";1;"A";226.67;"A"
"2025-01-02 04:45";98.03;"A";4213.8;"A";71.19;"A";49.08;"A";43.23;"A";8.95;"A";59.99;"A";15;"A";1.7;"A";87.78;"A";1014.48;"A";5;"A";4;"A";10;"A";272;"A";1;"A";256.67;"A"
"2025-01-02 05:00";98.03;"A";4213.73;"A";72.43;"A";49.93;"A";43.98;"A";9.03;"A";59.98;"A";15;"A";1.74;"A";88.02;"A";1014.41;"A";5;"A";4;"A";11;"A";271;"A";0;"A";46.67;"A"
"2025-01-02 05:15";98.03;"A";4213.67;"A";73;"A";50.32;"A";44.32;"A";9.05;"A";60;"A";15;"A";1.74;"A";88.05;"A";1014.52;"A";5;"A";4;"A";10;"A";272;"A";0;"A";73.33;"A"
"2025-01-02 05:30";98.03;"A";4213.67;"A";74.44;"A";51.32;"A";45.19;"A";9.09;"A";60.02;"A";15;"A";1.66;"A";88.55;"A";1014.53;"A";6;"A";5;"A";8;"A";270;"A";0;"A";183.33;"A"
"2025-01-02 05:45";98.03;"A";4213.6;"A";74.34;"A";51.25;"A";45.13;"A";9.1;"A";59.95;"A";14;"A";1.63;"A";88.77;"A";1014.58;"A";6;"A";5;"A";9;"A";272;"A";0.67;"A";123.33;"A"
"2025-01-02 06:00";98.02;"A";4213.6;"A";74.6;"A";51.43;"A";45.29;"A";9.14;"A";60;"A";15;"A";1.58;"A";89.33;"A";1014.57;"A";5;"A";4;"A";10;"A";268;"A";0.33;"A";120;"A"
"2025-01-02 06:15";98.02;"A";4213.73;"A";72.71;"A";50.13;"A";44.15;"A";9.11;"A";60.02;"A";15;"A";1.52;"A";89.3;"A";1014.52;"A";4;"A";4;"A";11;"A";266;"A";0.67;"A";143.33;"A"
"2025-01-02 06:30";98.02;"A";4213.87;"A";71.38;"A";49.22;"A";43.35;"A";9.09;"A";60.02;"A";15;"A";1.56;"A";89.49;"A";1014.56;"A";5;"A";4;"A";10;"A";267;"A";0;"A";206.67;"A"
"2025-01-02 06:45";98.02;"A";4213.87;"A";69.54;"A";47.95;"A";42.23;"A";9.11;"A";59.97;"A";15;"A";1.54;"A";89.31;"A";1014.44;"A";6;"A";4;"A";9;"A";270;"A";0;"A";143.33;"A"
"2025-01-02 07:00";98.02;"A";4213.73;"A";67.76;"A";46.73;"A";41.16;"A";8.93;"A";60.05;"A";14;"A";1.44;"A";89.3;"A";1014.3;"A";5;"A";5;"A";8;"A";269;"A";0;"A";136.67;"A"
"2025-01-02 07:15";98.02;"A";4213.67;"A";67.28;"A";46.4;"A";40.86;"A";8.94;"A";60.06;"A";13;"A";1.39;"A";89.64;"A";1014.19;"A";7;"A";6;"A";7;"A";263;"A";0;"A";130;"A"
"2025-01-02 07:30";98.02;"A";4213.73;"A";68.43;"A";47.19;"A";41.56;"A";9.03;"A";60.04;"A";13;"A";1.4;"A";89.85;"A";1014.15;"A";7;"A";5;"A";6;"A";263;"A";0;"A";170;"A"
"2025-01-02 07:45";98.02;"A";4213.6;"A";66.9;"A";46.14;"A";40.64;"A";9.12;"A";59.99;"A";14;"A";1.6;"A";89.31;"A";1014.13;"A";7;"A";5;"A";7;"A";271;"A";0;"A";136.67;"A"
"2025-01-02 08:00";98.02;"A";4213.53;"A";61.67;"A";42.55;"A";37.47;"A";9.45;"A";59.89;"A";15;"A";2.03;"A";88.85;"A";1014.08;"A";9;"A";4;"A";5;"A";249;"A";0;"A";126.67;"A"
"2025-01-02 08:15";98.01;"A";4213.47;"A";59.61;"A";41.14;"A";36.23;"A";9.46;"A";59.87;"A";14;"A";2.29;"A";87.26;"A";1014.01;"A";9;"A";4;"A";5;"A";235;"A";0;"A";133.33;"A"
"2025-01-02 08:30";98.01;"A";4213.73;"A";55.71;"A";38.46;"A";33.87;"A";9.41;"A";59.95;"A";16;"A";2.56;"A";85.99;"A";1013.92;"A";10;"A";3;"A";6;"A";228;"A";0;"A";123.33;"A"
"2025-01-02 08:45";98.01;"A";4213.87;"A";52.27;"A";36.11;"A";31.8;"A";9.36;"A";59.95;"A";16;"A";2.9;"A";83.98;"A";1013.91;"A";10;"A";3;"A";6;"A";230;"A";0;"A";196.67;"A"
"2025-01-02 09:00";98.01;"A";4213.73;"A";47.85;"A";33.07;"A";29.12;"A";9.42;"A";59.95;"A";17;"A";3.23;"A";82.63;"A";1014.03;"A";10;"A";2;"A";6;"A";225;"A";0;"A";86.67;"A"
"2025-01-02 09:15";98.01;"A";4213.67;"A";45.83;"A";31.69;"A";27.91;"A";9.44;"A";59.87;"A";17;"A";3.58;"A";80.92;"A";1013.74;"A";10;"A";3;"A";7;"A";230;"A";0.33;"A";206.67;"A"
"2025-01-02 09:30";98.01;"A";4213.6;"A";42.88;"A";29.66;"A";26.12;"A";9.37;"A";59.97;"A";18;"A";3.9;"A";79.34;"A";1013.71;"A";11;"A";2;"A";7;"A";215;"A";1;"A";336.67;"A"
"2025-01-02 09:45";98.01;"A";4213.67;"A";40.42;"A";27.98;"A";24.64;"A";9.48;"A";60.01;"A";18;"A";4.27;"A";78.34;"A";1013.7;"A";10;"A";2;"A";8;"A";211;"A";0.33;"A";256.67;"A"
"2025-01-02 10:00";98.01;"A";4213.33;"A";39.27;"A";29.94;"A";22.78;"A";9.68;"A";59.73;"A";18;"A";4.64;"A";76.92;"A";1013.5;"A";10;"A";2;"A";8;"A";204;"A";0.33;"A";240;"A"
"2025-01-02 10:15";98.01;"A";4213.6;"A";37.75;"A";30.15;"A";21.28;"A";9.99;"A";58.96;"A";19;"A";5.17;"A";74.69;"A";1013.24;"A";11;"A";1;"A";8;"A";206;"A";0;"A";156.67;"A"
"2025-01-02 10:30";98.01;"A";4213.73;"A";32.52;"A";27.34;"A";19.24;"A";10.41;"A";57.59;"A";19;"A";5.42;"A";73.13;"A";1013.19;"A";12;"A";2;"A";7;"A";194;"A";0;"A";253.33;"A"
"2025-01-02 10:45";98.01;"A";4213.53;"A";32.25;"A";25.87;"A";18.08;"A";10.77;"A";56.22;"A";20;"A";5.98;"A";71.29;"A";1013.01;"A";13;"A";2;"A";7;"A";183;"A";1;"A";336.67;"A"
"2025-01-02 11:00";97.99;"A";4201.13;"A";31.73;"A";25.02;"A";17.44;"A";11.32;"A";54.1;"A";19;"A";6.86;"A";67.32;"A";1012.72;"A";13;"A";1;"A";6;"A";198;"A";0.33;"A";266.67;"A"
"2025-01-02 11:15";97.84;"A";4205.53;"A";26.41;"A";21.78;"A";16.01;"A";12.08;"A";51.71;"A";20;"A";7.35;"A";64.56;"A";1012.58;"A";15;"A";1;"A";5;"A";186;"A";0.67;"A";343.33;"A"
"2025-01-02 11:30";97.89;"A";4211.87;"A";25.24;"A";20.59;"A";14.9;"A";12.55;"A";50.62;"A";21;"A";7.3;"A";65.34;"A";1012.4;"A";14;"A";2;"A";7;"A";177;"A";0.33;"A";130;"A"
"2025-01-02 11:45";97.93;"A";4212.67;"A";25.11;"A";20.28;"A";14.78;"A";12.68;"A";50.71;"A";21;"A";7.42;"A";65.73;"A";1012.32;"A";14;"A";2;"A";7;"A";175;"A";0.67;"A";133.33;"A"
"2025-01-02 12:00";97.96;"A";4212.8;"A";24.94;"A";19.97;"A";14.01;"A";12.79;"A";50.92;"A";21;"A";7.62;"A";65.39;"A";1012.08;"A";15;"A";2;"A";6;"A";175;"A";0;"A";256.67;"A"
"2025-01-02 12:15";97.98;"A";4212.8;"A";22.51;"A";18.46;"A";13.2;"A";12.92;"A";51.09;"A";21;"A";7.89;"A";64.88;"A";1011.6;"A";15;"A";1;"A";6;"A";168;"A";0.33;"A";193.33;"A"
"2025-01-02 12:30";97.98;"A";4212.87;"A";29.28;"A";21.66;"A";14.98;"A";13.1;"A";50.92;"A";23;"A";8.16;"A";64.71;"A";1011.34;"A";15;"A";1;"A";8;"A";176;"A";0.33;"A";253.33;"A"
"2025-01-02 12:45";97.99;"A";4213;"A";31.39;"A";23.22;"A";16.04;"A";13.29;"A";50.8;"A";27;"A";8.34;"A";64.37;"A";1011.15;"A";10;"A";0;"A";16;"A";205;"A";0;"A";113.33;"A"
"2025-01-02 13:00";97.99;"A";4212.87;"A";25.66;"A";19.18;"A";13.39;"A";13.51;"A";51.04;"A";24;"A";8.56;"A";64.64;"A";1011.03;"A";12;"A";1;"A";13;"A";196;"A";0.33;"A";93.33;"A"
"2025-01-02 13:15";98;"A";4212.8;"A";21.25;"A";17.39;"A";12.37;"A";13.7;"A";50.57;"A";25;"A";8.74;"A";63.88;"A";1010.83;"A";13;"A";1;"A";11;"A";183;"A";0;"A";140;"A"
"2025-01-02 13:30";98;"A";4212.93;"A";23.74;"A";17.8;"A";12.82;"A";13.85;"A";51.26;"A";23;"A";8.77;"A";65.2;"A";1010.65;"A";14;"A";1;"A";9;"A";173;"A";0;"A";106.67;"A"
"2025-01-02 13:45";98;"A";4212.87;"A";24.74;"A";18.8;"A";13.42;"A";13.96;"A";51.5;"A";24;"A";8.88;"A";65.47;"A";1010.33;"A";15;"A";1;"A";9;"A";175;"A";0.33;"A";130;"A"
"2025-01-02 14:00";98;"A";4212.8;"A";21.57;"A";16.72;"A";11.86;"A";14.06;"A";51.69;"A";23;"A";9.01;"A";65.48;"A";1009.83;"A";15;"A";1;"A";8;"A";161;"A";0;"A";126.67;"A"
"2025-01-02 14:15";98;"A";4212.87;"A";18.9;"A";13.89;"A";9.99;"A";14.2;"A";51.31;"A";23;"A";9.17;"A";64.78;"A";1009.77;"A";17;"A";1;"A";6;"A";151;"A";0;"A";120;"A"
"2025-01-02 14:30";98;"A";4212.87;"A";17.73;"A";13.18;"A";9.15;"A";14.31;"A";51.32;"A";23;"A";9.25;"A";65.21;"A";1009.7;"A";17;"A";1;"A";6;"A";137;"A";0.33;"A";133.33;"A"
"2025-01-02 14:45";98;"A";4212.93;"A";15.49;"A";11.56;"A";8.54;"A";14.4;"A";51.77;"A";23;"A";9.24;"A";66.11;"A";1009.65;"A";17;"A";1;"A";6;"A";133;"A";0.67;"A";133.33;"A"
"2025-01-02 15:00";97.98;"A";4204.33;"A";14.41;"A";10.56;"A";7.45;"A";14.44;"A";51.79;"A";23;"A";9.27;"A";65.76;"A";1009.58;"A";17;"A";1;"A";5;"A";125;"A";1;"A";133.33;"A"
"2025-01-02 15:15";97.84;"A";4204.73;"A";14.03;"A";9.93;"A";7.25;"A";14.45;"A";51.96;"A";24;"A";9.24;"A";66.59;"A";1009.58;"A";18;"A";1;"A";6;"A";123;"A";0.33;"A";96.67;"A"
"2025-01-02 15:30";97.9;"A";4211.8;"A";14.15;"A";10.22;"A";7.47;"A";14.46;"A";52.83;"A";24;"A";9.21;"A";67.76;"A";1009.63;"A";18;"A";1;"A";6;"A";121;"A";0;"A";80;"A"
"2025-01-02 15:45";97.93;"A";4212.67;"A";15.2;"A";10.95;"A";7.68;"A";14.42;"A";53.03;"A";24;"A";9.11;"A";67.96;"A";1009.5;"A";18;"A";1;"A";6;"A";123;"A";0;"A";53.33;"A"
"2025-01-02 16:00";97.96;"A";4212.8;"A";15.01;"A";11.29;"A";7.97;"A";14.36;"A";52.97;"A";24;"A";8.98;"A";68.08;"A";1009.34;"A";18;"A";0;"A";6;"A";130;"A";0;"A";63.33;"A"
"2025-01-02 16:15";97.97;"A";4212.8;"A";16.18;"A";12.21;"A";8.85;"A";14.23;"A";53.02;"A";24;"A";8.8;"A";68.34;"A";1009.15;"A";19;"A";1;"A";6;"A";132;"A";0;"A";76.67;"A"
"2025-01-02 16:30";97.98;"A";4212.87;"A";15.83;"A";12.3;"A";8.63;"A";14.08;"A";53.9;"A";24;"A";8.62;"A";70.32;"A";1009.05;"A";19;"A";1;"A";5;"A";133;"A";0;"A";180;"A"
"2025-01-02 16:45";97.99;"A";4212.87;"A";16.9;"A";12.51;"A";9;"A";13.91;"A";54.58;"A";24;"A";8.46;"A";70.71;"A";1009.05;"A";18;"A";1;"A";5;"A";136;"A";0.67;"A";343.33;"A"
"2025-01-02 17:00";97.99;"A";4213;"A";17.46;"A";12.92;"A";9.19;"A";13.73;"A";55.07;"A";24;"A";8.18;"A";71.9;"A";1009.13;"A";18;"A";1;"A";5;"A";134;"A";0.33;"A";280;"A"
"2025-01-02 17:15";97.99;"A";4212.87;"A";19.42;"A";13.95;"A";9.9;"A";13.49;"A";56.09;"A";23;"A";7.88;"A";73.53;"A";1009.1;"A";17;"A";1;"A";6;"A";135;"A";0;"A";160;"A"
"2025-01-02 17:30";97.99;"A";4212.8;"A";20.17;"A";14.83;"A";10.47;"A";13.22;"A";56.3;"A";23;"A";7.61;"A";73.58;"A";1009.04;"A";17;"A";1;"A";5;"A";138;"A";0;"A";120;"A"
"2025-01-02 17:45";97.99;"A";4212.87;"A";20.13;"A";14.56;"A";10.32;"A";12.94;"A";56.4;"A";23;"A";7.32;"A";73.87;"A";1008.91;"A";17;"A";1;"A";6;"A";142;"A";0.33;"A";156.67;"A"
"2025-01-02 18:00";97.99;"A";4213;"A";21.41;"A";15.76;"A";11.05;"A";12.68;"A";56.74;"A";24;"A";7.09;"A";74.44;"A";1008.85;"A";18;"A";1;"A";6;"A";138;"A";0.33;"A";6.67;"A"
"2025-01-02 18:15";98;"A";4213.27;"A";25.59;"A";18.07;"A";12.54;"A";12.41;"A";57.59;"A";23;"A";6.73;"A";75.93;"A";1008.7;"A";17;"A";1;"A";5;"A";139;"A";0;"A";26.67;"A"
"2025-01-02 18:30";98;"A";4213.33;"A";23.16;"A";17.18;"A";12.04;"A";12.11;"A";58.16;"A";22;"A";6.49;"A";76.17;"A";1008.8;"A";17;"A";1;"A";5;"A";134;"A";0;"A";173.33;"A"
"2025-01-02 18:45";98;"A";4213.6;"A";24.11;"A";17.5;"A";12.32;"A";11.86;"A";57.94;"A";22;"A";6.31;"A";75.64;"A";1008.88;"A";17;"A";1;"A";5;"A";136;"A";0;"A";96.67;"A"
"2025-01-02 19:00";98;"A";4213.6;"A";24.22;"A";18.32;"A";12.66;"A";11.63;"A";57.96;"A";22;"A";6.05;"A";76.08;"A";1008.89;"A";17;"A";1;"A";5;"A";139;"A";0.33;"A";163.33;"A"
"2025-01-02 19:15";97.99;"A";4213.67;"A";25.82;"A";19.21;"A";13.7;"A";11.4;"A";58.44;"A";22;"A";5.78;"A";76.65;"A";1008.87;"A";17;"A";2;"A";5;"A";142;"A";0.67;"A";340;"A"
"2025-01-02 19:30";97.99;"A";4213.73;"A";25.37;"A";20.04;"A";14.03;"A";11.16;"A";58.55;"A";22;"A";5.53;"A";76.95;"A";1008.72;"A";17;"A";1;"A";5;"A";145;"A";1;"A";346.67;"A"
"2025-01-02 19:45";97.99;"A";4213.67;"A";26.93;"A";20.65;"A";14.49;"A";10.88;"A";59;"A";21;"A";5.25;"A";77.4;"A";1008.61;"A";16;"A";2;"A";5;"A";149;"A";0.33;"A";346.67;"A"
"2025-01-02 20:00";97.99;"A";4213.6;"A";29.57;"A";21.65;"A";15.09;"A";10.65;"A";59.4;"A";20;"A";5.05;"A";78.04;"A";1008.47;"A";16;"A";2;"A";5;"A";153;"A";0;"A";63.33;"A"
"2025-01-02 20:15";97.99;"A";4213.6;"A";26.52;"A";18.88;"A";15.08;"A";10.47;"A";59.98;"A";21;"A";4.9;"A";78.74;"A";1008.38;"A";15;"A";2;"A";6;"A";156;"A";0.33;"A";260;"A"
"2025-01-02 20:30";97.99;"A";4213.73;"A";24.67;"A";17.17;"A";15.12;"A";10.4;"A";60;"A";22;"A";4.67;"A";79.39;"A";1008.42;"A";13;"A";1;"A";8;"A";155;"A";0;"A";280;"A"
"2025-01-02 20:45";97.99;"A";4214;"A";25.21;"A";17.54;"A";15.45;"A";10.31;"A";60.01;"A";22;"A";4.55;"A";79.65;"A";1008.47;"A";13;"A";1;"A";9;"A";156;"A";0;"A";230;"A"
"2025-01-02 21:00";97.99;"A";4213.67;"A";25.64;"A";17.84;"A";15.71;"A";10.24;"A";59.98;"A";22;"A";4.49;"A";79.55;"A";1008.36;"A";13;"A";1;"A";9;"A";160;"A";0.67;"A";340;"A"
"2025-01-02 21:15";97.99;"A";4213.8;"A";25.37;"A";17.65;"A";15.55;"A";10.19;"A";60.02;"A";23;"A";4.62;"A";78.85;"A";1008.09;"A";13;"A";1;"A";10;"A";160;"A";0.33;"A";270;"A"
"2025-01-02 21:30";97.99;"A";4213.73;"A";25;"A";17.4;"A";15.32;"A";10.25;"A";60.03;"A";23;"A";4.63;"A";79.36;"A";1007.97;"A";12;"A";1;"A";11;"A";152;"A";0;"A";106.67;"A"
"2025-01-02 21:45";97.99;"A";4213.6;"A";22.89;"A";15.94;"A";14.04;"A";10.42;"A";59.97;"A";22;"A";4.7;"A";79.56;"A";1007.87;"A";13;"A";1;"A";9;"A";140;"A";0;"A";170;"A"
"2025-01-02 22:00";97.99;"A";4213.73;"A";23.66;"A";16.48;"A";14.51;"A";10.49;"A";59.99;"A";22;"A";4.81;"A";79.43;"A";1007.69;"A";13;"A";1;"A";9;"A";142;"A";0;"A";83.33;"A"
"2025-01-02 22:15";97.99;"A";4213.73;"A";22.06;"A";15.38;"A";13.55;"A";10.58;"A";60;"A";23;"A";4.88;"A";79.49;"A";1007.55;"A";13;"A";1;"A";10;"A";136;"A";0;"A";150;"A"
"2025-01-02 22:30";97.99;"A";4213.67;"A";19.17;"A";13.4;"A";11.8;"A";10.56;"A";60;"A";22;"A";4.84;"A";79.56;"A";1007.52;"A";14;"A";1;"A";8;"A";127;"A";0.33;"A";130;"A"
"2025-01-02 22:45";97.99;"A";4214;"A";18.8;"A";13.14;"A";11.58;"A";10.61;"A";60.04;"A";21;"A";4.64;"A";80.78;"A";1007.67;"A";13;"A";1;"A";8;"A";124;"A";0.67;"A";130;"A"
"2025-01-02 23:00";97.98;"A";4213.6;"A";18.65;"A";13.04;"A";11.49;"A";10.74;"A";60.01;"A";22;"A";4.37;"A";82.31;"A";1007.76;"A";11;"A";1;"A";10;"A";126;"A";1;"A";133.33;"A"
"2025-01-02 23:15";97.98;"A";4213.67;"A";18.96;"A";13.25;"A";11.67;"A";10.64;"A";60.06;"A";22;"A";4.16;"A";83.23;"A";1007.79;"A";10;"A";1;"A";13;"A";127;"A";0.33;"A";183.33;"A"
"2025-01-02 23:30";97.98;"A";4213.53;"A";19.05;"A";13.32;"A";11.73;"A";10.69;"A";60.04;"A";22;"A";3.97;"A";84.07;"A";1007.66;"A";10;"A";1;"A";12;"A";133;"A";0.33;"A";270;"A"
"2025-01-02 23:45";97.98;"A";4213.53;"A";18.6;"A";13.01;"A";11.46;"A";10.7;"A";60;"A";21;"A";3.83;"A";85.06;"A";1007.62;"A";9;"A";1;"A";13;"A";129;"A";0;"A";123.33;"A"
"2025-01-03 00:00";97.98;"A";4213.4;"A";18.54;"A";12.96;"A";11.42;"A";10.87;"A";60.12;"A";22;"A";3.8;"A";86.17;"A";1007.39;"A";10;"A";1;"A";13;"A";117;"A";0.33;"A";256.67;"A"
"2025-01-03 00:15";97.98;"A";4213.33;"A";17.97;"A";12.58;"A";11.08;"A";11.16;"A";60;"A";21;"A";3.88;"A";87.14;"A";1007.26;"A";11;"A";1;"A";10;"A";113;"A";0;"A";80;"A"
"2025-01-03 00:30";97.98;"A";4213.33;"A";17.98;"A";12.58;"A";11.08;"A";11.3;"A";60.01;"A";21;"A";3.99;"A";87.38;"A";1007.22;"A";13;"A";1;"A";7;"A";107;"A";0;"A";113.33;"A"
"2025-01-03 00:45";97.98;"A";4213.67;"A";18.23;"A";12.75;"A";11.23;"A";11.45;"A";59.94;"A";21;"A";4.03;"A";87.55;"A";1007.03;"A";14;"A";1;"A";6;"A";106;"A";1;"A";340;"A"
"2025-01-03 01:00";97.97;"A";4213.4;"A";18.72;"A";13.09;"A";11.53;"A";11.44;"A";59.98;"A";21;"A";4.03;"A";87.7;"A";1006.94;"A";14;"A";1;"A";7;"A";104;"A";0.33;"A";196.67;"A"
"2025-01-03 01:15";97.97;"A";4213.13;"A";19.37;"A";13.53;"A";11.92;"A";11.33;"A";60.03;"A";20;"A";3.95;"A";88.03;"A";1006.92;"A";13;"A";1;"A";7;"A";104;"A";0.33;"A";100;"A"
"2025-01-03 01:30";97.97;"A";4213.33;"A";20.36;"A";14.22;"A";12.52;"A";11.46;"A";59.97;"A";20;"A";3.97;"A";88;"A";1006.94;"A";14;"A";2;"A";6;"A";110;"A";0;"A";106.67;"A"
"2025-01-03 01:45";97.97;"A";4213.27;"A";20.56;"A";14.35;"A";12.64;"A";11.29;"A";60.01;"A";20;"A";3.91;"A";87.83;"A";1007.06;"A";13;"A";1;"A";7;"A";110;"A";0.33;"A";193.33;"A"
"2025-01-03 02:00";97.97;"A";4213.4;"A";20.55;"A";14.34;"A";12.63;"A";11.23;"A";59.93;"A";20;"A";3.78;"A";87.88;"A";1007.05;"A";11;"A";1;"A";8;"A";109;"A";0.33;"A";186.67;"A"
"2025-01-03 02:15";97.97;"A";4213.4;"A";20.56;"A";14.35;"A";12.64;"A";10.98;"A";59.99;"A";18;"A";3.55;"A";87.92;"A";1007.04;"A";11;"A";2;"A";8;"A";109;"A";0.33;"A";133.33;"A"
"2025-01-03 02:30";97.97;"A";4213.67;"A";21.18;"A";14.77;"A";13.01;"A";10.92;"A";59.98;"A";19;"A";3.44;"A";88.65;"A";1007;"A";10;"A";2;"A";9;"A";112;"A";0.33;"A";120;"A"
"2025-01-03 02:45";97.97;"A";4213.8;"A";21.63;"A";15.08;"A";13.28;"A";10.7;"A";59.99;"A";19;"A";3.24;"A";88.27;"A";1006.96;"A";10;"A";1;"A";9;"A";119;"A";0;"A";173.33;"A"
"2025-01-03 03:00";97.97;"A";4213.47;"A";22.11;"A";15.42;"A";13.58;"A";10.56;"A";60;"A";19;"A";3.07;"A";88.54;"A";1006.69;"A";9;"A";2;"A";10;"A";115;"A";0;"A";270;"A"
"2025-01-03 03:15";97.96;"A";4213.47;"A";24.08;"A";16.77;"A";14.77;"A";10.63;"A";60.06;"A";19;"A";3.11;"A";88.56;"A";1006.3;"A";10;"A";2;"A";9;"A";124;"A";0.67;"A";116.67;"A"
"2025-01-03 03:30";97.96;"A";4213.53;"A";25.52;"A";17.75;"A";15.63;"A";10.43;"A";59.97;"A";17;"A";3.07;"A";87.73;"A";1006.26;"A";10;"A";2;"A";7;"A";128;"A";0.33;"A";130;"A"
"2025-01-03 03:45";97.96;"A";4213.4;"A";27.41;"A";19.05;"A";16.78;"A";10.33;"A";60.01;"A";17;"A";3.03;"A";87.82;"A";1006.21;"A";9;"A";2;"A";8;"A";137;"A";0;"A";193.33;"A"
"2025-01-03 04:00";97.96;"A";4213.67;"A";26.25;"A";18.25;"A";16.08;"A";10.3;"A";59.97;"A";17;"A";2.95;"A";87.85;"A";1005.87;"A";8;"A";2;"A";9;"A";133;"A";0.33;"A";116.67;"A"
"2025-01-03 04:15";97.96;"A";4213.47;"A";26.46;"A";18.4;"A";16.2;"A";10.29;"A";60;"A";18;"A";3;"A";87.48;"A";1005.72;"A";9;"A";2;"A";8;"A";133;"A";0.33;"A";196.67;"A"
"2025-01-03 04:30";97.96;"A";4213.67;"A";26.79;"A";18.63;"A";16.41;"A";10.14;"A";59.93;"A";17;"A";2.96;"A";87.43;"A";1005.53;"A";9;"A";2;"A";9;"A";142;"A";0.33;"A";250;"A"
"2025-01-03 04:45";97.96;"A";4213.93;"A";27.31;"A";18.98;"A";16.72;"A";10.15;"A";59.93;"A";18;"A";2.85;"A";87.84;"A";1005.22;"A";7;"A";2;"A";10;"A";141;"A";0;"A";96.67;"A"
"2025-01-03 05:00";97.96;"A";4213.67;"A";30.5;"A";21.17;"A";18.65;"A";10.05;"A";60.01;"A";18;"A";2.76;"A";87.82;"A";1005.46;"A";7;"A";2;"A";12;"A";164;"A";0.67;"A";206.67;"A"
"2025-01-03 05:15";97.96;"A";4213.67;"A";32.33;"A";22.42;"A";19.75;"A";9.87;"A";60.09;"A";17;"A";2.6;"A";87.44;"A";1005.36;"A";5;"A";2;"A";11;"A";167;"A";0;"A";173.33;"A"
"2025-01-03 05:30";97.96;"A";4213.6;"A";30.42;"A";21.11;"A";18.59;"A";9.92;"A";59.99;"A";17;"A";2.52;"A";88.37;"A";1005.38;"A";6;"A";2;"A";11;"A";159;"A";0;"A";206.67;"A"
"2025-01-03 05:45";97.96;"A";4213.47;"A";30.05;"A";20.86;"A";18.37;"A";9.95;"A";60.14;"A";19;"A";2.62;"A";88.49;"A";1005.41;"A";5;"A";2;"A";14;"A";166;"A";0.67;"A";316.67;"A"
"2025-01-03 06:00";97.96;"A";4213.6;"A";27.5;"A";19.11;"A";16.83;"A";10.24;"A";59.89;"A";21;"A";2.94;"A";87.79;"A";1005.25;"A";6;"A";1;"A";14;"A";166;"A";0;"A";150;"A"
"2025-01-03 06:15";97.96;"A";4213.67;"A";25.35;"A";17.64;"A";15.53;"A";10.26;"A";59.88;"A";19;"A";3.04;"A";87.22;"A";1005.33;"A";8;"A";1;"A";10;"A";144;"A";0;"A";100;"A"
"2025-01-03 06:30";97.95;"A";4213.47;"A";24.25;"A";16.88;"A";14.87;"A";10.08;"A";59.97;"A";18;"A";3.01;"A";86.74;"A";1005.14;"A";10;"A";1;"A";8;"A";138;"A";0.33;"A";206.67;"A"
"2025-01-03 06:45";97.95;"A";4213.6;"A";24.94;"A";17.36;"A";15.29;"A";9.98;"A";59.92;"A";18;"A";2.89;"A";86.7;"A";1005.1;"A";9;"A";2;"A";8;"A";136;"A";0;"A";130;"A"
